120.478
4.52524
4.6102
4.12231
3.65279
4.48731
5.13889
3.564
9.34488
4.66993
5.23982
4.78828
4.24631
5.0894
5.38823
4.22292
4.05118
4.67252
7.55731
12.0684
4.37068
57.882
54.2009
50.452
4.60438
4.40574
4.68724
4.99981
5.69473
4.53693
11.2272
5.31956
4.69036
17.0754
4.21862
30.9864
4.56819
4.13493
4.19182
12.6875
3.8557
4.11017
3.93794
5.31312
3.97474
5.93118
6.69154
6.30408
6.48526
4.32156
4.20116
5.55397
7.25526
7.92335
4.59624
4.49722
4.90664
5.80568
7.96059
4.92401
5.49601
7.69877
4.08896
3.70993
3.98166
4.35206
4.88221
4.51386
4.32899
5.41403
5.29278
4.967
5.48251
5.21904
4.42218
5.11718
4.9196
7.34775
4.40019
15.9237
3.96441
6.90671
5.83783
5.93704
3.95155
4.47149
22.6597
5.43278
6.8771
21.1693
4.23703
3.94521
4.94239
4.42444
3.90324
4.59526
7.61255
4.33238
4.67736
4.57579
4.13474
5.39515
6.41291
4.55988
5.89992
3.61072
5.83596
5.88484
6.4947
5.07213
5.63374
10.6004
5.73958
6.50927
5.80898
5.23005
7.05912
4.73776
3.5687
6.44874
17.9174
4.06792
12.954
4.76492
5.09255
6.79937
12.6626
6.98146
6.2488
4.40906
6.14594
5.09445
4.21348
37.9675
55.855
5.11681
4.19842
8.13356
17.8533
25.942
5.80784
4.46713
4.5083
4.48438
4.19096
30.0561
12.3853
5.88452
5.95382
4.94154
8.07079
10.1316
22.4968
29.0971
6.81273
5.73035
34.8796
5.26084
40.4169
23.1903
16.5143
26.0171
23.0414
32.1363
24.8503
5.09991
4.94751
14.9096
72.7259
53.1574
34.3835
1979.32
7.49107
9.75322
23.8785
49.362
34.0704
34.7144
31.6712
43.2215
302.546
27.5702
37.4478
4.94995
4.74885
37.8307
1770.25
70.8237
136.947
19.502
128.661
72.1931
20.6498
18.2975
59.4156
102.521
59.4194
22.2418
69.9547
90.2928
27.3205
283.594
23.3135
52.2884
58.9044
31.5708
37.2809
60.9245
